"gene","GTExN7MScountsREPROCESSED","GTExNFK9countsREPROCESSED","GTExO5YTcountsREPROCESSED","GDC2821countsREPROCESSED","GDC2828countsREPROCESSED","GDC2839countsREPROCESSED","padj","symbol","rank","rank_change"
"ENSG00000163545",477,661,3574,278,407,7,0.00144580108989543,"NUAK2",3902,836
"ENSG00000186827",141,61,29,33,8,39,0.0014459045482339,"TNFRSF4",3903,3729
"ENSG00000286548",4,0,0,217,46,197,0.00144653813150189,"AL596214.1",3904,NA
"ENSG00000047644",945,823,2652,1716,931,621,0.00144794747729183,"WWC3",3905,997
"ENSG00000168397",1391,956,2307,2040,1855,1896,0.00145034839441587,"ATG4B",3906,8004
"ENSG00000126870",83,57,81,928,804,1353,0.00145441505369795,"DYNC2I1",3907,434
"ENSG00000105619",116,121,233,177,171,208,0.00145488290413943,"TFPT",3908,1281
"ENSG00000130119",601,382,779,6043,6322,5402,0.00145488290413943,"GNL3L",3909,-3033
"ENSG00000262074",2,0,0,239,50,47,0.00145499787574434,"SNORD3B-2",3910,1428
"ENSG00000286846",0,1,0,66,26,97,0.00145499787574434,"Z93943.1",3911,NA
"ENSG00000116852",3039,1652,3473,3387,1472,2307,0.00145748442736166,"KIF21B",3912,1169
"ENSG00000275017",1,1,0,51,53,105,0.00146051889504517,"AL353748.2",3913,-157
"ENSG00000139514",202,199,102,4452,2803,3338,0.0014606054275046,"SLC7A1",3914,2015
"ENSG00000260932",0,0,0,52,32,24,0.00146657336318553,"AC009119.2",3915,-409
"ENSG00000260979",36,63,7,7,10,15,0.00146657336318553,"AC022167.3",3916,2209
"ENSG00000159958",1402,253,553,525,252,123,0.00146680815898857,"TNFRSF13C",3917,720
"ENSG00000230769",0,0,0,48,31,26,0.00146697689856771,"Z98048.1",3918,-389
"ENSG00000172878",54,27,71,867,451,1119,0.0014671764709619,"METAP1D",3919,1810
"ENSG00000214189",0,1,5,123,41,133,0.0014671764709619,"ZNF788P",3920,20815
"ENSG00000112419",171,161,366,3380,4129,1612,0.00147000141365325,"PHACTR2",3921,1706
"ENSG00000177575",789,9726,24897,1910,2768,95,0.00147000141365325,"CD163",3922,952
"ENSG00000218313",3,0,1,81,48,122,0.00147000141365325,"AL139274.1",3923,18
"ENSG00000264490",2,7,40,2,0,2,0.00147252854122243,"BX640514.1",3924,1020
"ENSG00000263826",2,3,0,165,46,127,0.00147266632318836,"AC112907.3",3925,1082
"ENSG00000233041",1,0,0,69,18,151,0.00148077101620829,"PHGR1",3926,-1428
"ENSG00000232862",0,0,0,16,52,56,0.00148100977620641,"AL138787.1",3927,1003
"ENSG00000239264",6,1,1,238,125,69,0.00148321518471414,"TXNDC5",3928,-3219
"ENSG00000230778",0,0,0,122,33,13,0.00148321705342361,"ANKRD63",3929,-297
"ENSG00000169704",149,165,42,9,9,70,0.00148497578815837,"GP9",3930,1181
"ENSG00000198440",4,10,19,154,174,222,0.00148650866390775,"ZNF583",3931,464
"ENSG00000211764",68,19,0,1,3,0,0.00148650866390775,"TRBJ2-1",3932,2074
"ENSG00000261476",0,0,5,100,61,96,0.00148650866390775,"AC009163.4",3933,2235
"ENSG00000039650",913,521,1395,1059,1150,898,0.00148754430257608,"PNKP",3934,3902
"ENSG00000110002",99,81,1275,190,64,63,0.00148826239394576,"VWA5A",3935,NA
"ENSG00000259594",0,0,0,29,6,232,0.00148826239394576,"AC023034.1",3936,-87
"ENSG00000240374",0,0,0,30,34,36,0.00148938815770217,"RN7SL503P",3937,-419
"ENSG00000117834",21,81,148,51,12,5,0.00148941865335874,"SLC5A9",3938,1055
"ENSG00000176971",1,12,16,1,0,0,0.00149108895613712,"FIBIN",3939,6332
"ENSG00000153044",29,28,41,292,535,596,0.00149251801706037,"CENPH",3940,1012
"ENSG00000167286",519,1456,220,156,30,362,0.00149251801706037,"CD3D",3941,1607
"ENSG00000174912",0,0,0,35,39,27,0.00149251801706037,"METTL15P1",3942,-429
"ENSG00000081665",209,166,293,1878,2610,2420,0.00149473530287602,"ZNF506",3943,19
"ENSG00000106211",3543,797,810,349,535,1082,0.00149475564406962,"HSPB1",3944,1377
"ENSG00000107262",3956,4100,1395,1633,1962,2247,0.00149475564406962,"BAG1",3945,1055
"ENSG00000233993",0,0,0,22,36,53,0.00149475564406962,"DTD1-AS1",3946,-390
"ENSG00000286035",13,5,46,306,425,426,0.00149475564406962,"AC073840.1",3947,NA
"ENSG00000239883",22,25,9,578,371,462,0.00150726615946476,"PARGP1",3948,-2155
"ENSG00000218596",3,0,0,127,43,137,0.0015124987343204,"AL162578.1",3949,-2520
"ENSG00000128294",1388,1909,6111,2730,1646,2597,0.00151285331399509,"TPST2",3950,1066
"ENSG00000188011",36,84,8,14,0,4,0.00151294328129805,"RTP5",3951,1363
"ENSG00000250999",0,0,0,29,35,36,0.00151294328129805,"AC136604.2",3952,-433
"ENSG00000131100",953,1501,6920,1330,2150,1204,0.00151305640746317,"ATP6V1E1",3953,1036
"ENSG00000215256",43,54,84,525,860,716,0.00151305640746317,"DHRS4-AS1",3954,1288
"ENSG00000286771",1,1,1,68,39,83,0.00151305640746317,"AC097658.3",3955,NA
"ENSG00000104856",428,308,813,659,341,223,0.00151337817024679,"RELB",3956,1175
"ENSG00000253908",1,0,0,38,54,64,0.00151650230022245,"AC104115.2",3957,670
"ENSG00000198853",97,82,197,2323,1088,1222,0.00152162688055224,"RUSC2",3958,367
"ENSG00000253537",1,2,1,57,47,126,0.00152533317190194,"PCDHGA7",3959,707
"ENSG00000244687",73,35,40,1071,752,891,0.00152778172631705,"UBE2V1",3960,-3340
"ENSG00000256134",0,0,0,54,26,28,0.00152778172631705,"EGLN3P1",3961,-416
"ENSG00000270390",0,0,0,26,101,19,0.00153135756755028,"SFXN4P1",3962,-332
"ENSG00000270690",0,0,0,20,46,45,0.00153226058839281,"AC105129.3",3963,-390
"ENSG00000277161",12,20,14,226,303,257,0.00153341931309484,"PIGW",3964,1188
"ENSG00000277558",1,0,0,40,65,49,0.00154170708770364,"AL109923.1",3965,1803
"ENSG00000213790",1,3,2,41,133,95,0.00154321529617465,"OLA1P1",3966,-1345
"ENSG00000273449",7,2,8,118,206,88,0.00154471094974481,"AC093788.1",3967,1260
"ENSG00000157601",815,224,3686,805,371,214,0.00154926960624982,"MX1",3968,349
"ENSG00000287002",3,0,2,50,83,104,0.00155183459153675,"AL589644.1",3969,NA
"ENSG00000228696",49,19,16,959,1520,375,0.00155533010790607,"ARL17B",3970,-3561
"ENSG00000111615",56,158,131,1945,1545,2309,0.00155640800117488,"KRR1",3971,1422
"ENSG00000144445",93,114,202,1830,1617,1001,0.00156281294516839,"KANSL1L",3972,-993
"ENSG00000171700",1060,2089,9861,1632,2671,1282,0.00156281294516839,"RGS19",3973,932
"ENSG00000105695",8,2,32,0,2,0,0.00156293799800473,"MAG",3974,2441
"ENSG00000006555",106,157,63,91,13,22,0.00156345497434468,"TTC22",3975,1660
"ENSG00000177324",44,3,4,1,3,2,0.00156485500131523,"BEND2",3976,1693
"ENSG00000174996",201,162,181,238,148,152,0.00156527698256382,"KLC2",3977,1565
"ENSG00000261469",0,0,0,40,23,41,0.00156777469571861,"AC020978.4",3978,-333
"ENSG00000267560",4,0,1,128,66,78,0.00156777469571861,"AC027514.2",3979,-1534
"ENSG00000201662",0,0,0,34,29,36,0.00156835313984058,"RNU6-60P",3980,-452
"ENSG00000226048",0,0,0,33,27,41,0.00157048221636834,"YBX1P8",3981,-385
"ENSG00000282499",14,83,4,4,0,7,0.00157156331053084,"TRBV25-1",3982,-77
"ENSG00000276925",0,0,0,32,30,37,0.0015742655131192,"AC099778.2",3983,-417
"ENSG00000166246",1,1,8,164,60,104,0.00157501930698451,"C16orf71",3984,1902
"ENSG00000205426",7,5,3,0,0,0,0.00157603479190744,"KRT81",3985,1574
"ENSG00000174945",7,0,3,112,113,274,0.0015776569849308,"AMZ1",3986,-1277
"ENSG00000079134",200,125,154,2098,2111,2513,0.00157983169672319,"THOC1",3987,-2474
"ENSG00000214628",0,0,0,23,45,37,0.00158490507316514,"NDUFB5P2",3988,-403
"ENSG00000236095",4,0,0,69,163,114,0.00158505680921721,"AL807757.2",3989,3909
"ENSG00000271554",5,0,3,80,114,97,0.00158523047194194,"AL138787.2",3990,-1351
"ENSG00000114270",34,57,99,66,24,17,0.0015858070609157,"COL7A1",3991,1879
"ENSG00000226367",2,0,0,75,43,117,0.00158688725135883,"ST7-AS2",3992,-2277
"ENSG00000105612",397,504,383,475,403,208,0.00158795547695267,"DNASE2",3993,108
"ENSG00000181274",674,1439,10552,601,1871,880,0.00158795547695267,"FRAT2",3994,816
"ENSG00000253736",15,12,24,14,9,7,0.00158795547695267,"AC022217.3",3995,17714
"ENSG00000226012",3,3,45,2,0,1,0.00159003197508714,"AP001434.1",3996,3957
"ENSG00000166965",49,27,17,675,741,757,0.00159400928250051,"RCCD1",3997,-19
"ENSG00000158691",11,29,31,310,368,408,0.00159483236865162,"ZSCAN12",3998,1870
"ENSG00000134852",92,79,255,1707,1671,1177,0.00159596845226814,"CLOCK",3999,1327
"ENSG00000271590",1,3,4,83,55,101,0.00159596845226814,"AC108463.3",4000,272
"ENSG00000175221",979,1439,3604,2376,1420,1483,0.00159618509424251,"MED16",4001,1359
"ENSG00000078808",1410,1580,2421,2811,2213,1698,0.00160378478469254,"SDF4",4002,2560
"ENSG00000147168",2101,1308,3779,211,282,1758,0.00160378478469254,"IL2RG",4003,-3248
"ENSG00000112249",199,264,244,3672,2914,2427,0.00160733493209358,"ASCC3",4004,1718
"ENSG00000234772",0,0,1,44,35,92,0.00161258549649519,"LINC00412",4005,833
"ENSG00000167536",91,91,1042,179,37,72,0.00161447545855478,"DHRS13",4006,146
"ENSG00000236732",1,0,0,56,58,37,0.00161447545855478,"AC094019.2",4007,-1675
"ENSG00000188739",10,3,3,136,159,171,0.00161507833617326,"RBM34",4008,-2766
"ENSG00000200597",0,0,0,41,23,39,0.00161677216949349,"RNVU1-33",4009,-386
"ENSG00000121769",57,60,109,97,59,79,0.00161687052870109,"FABP3",4010,10510
"ENSG00000171777",2007,3214,17137,1358,3791,3363,0.00161688493990544,"RASGRP4",4011,1694
"ENSG00000196666",1,1,0,216,17,102,0.00161802277149071,"FAM180B",4012,1167
"ENSG00000237400",1,0,0,40,127,32,0.00161857311837827,"AC006960.2",4013,-1564
"ENSG00000280392",6,8,0,208,245,295,0.00162154557828948,"AC007496.3",4014,2929
"ENSG00000259378",0,0,2,46,87,65,0.00162331606680312,"DCAF13P3",4015,-1262
"ENSG00000147443",2759,2885,998,512,1909,695,0.00162346069122695,"DOK2",4016,1182
"ENSG00000259224",2,2,1,97,43,84,0.00163004816719995,"SLC35G6",4017,-318
"ENSG00000164896",786,956,1456,1617,1090,814,0.00163019705751819,"FASTK",4018,3253
"ENSG00000183856",61,12,5,1561,1894,878,0.00163685842237883,"IQGAP3",4019,1545
"ENSG00000230728",0,0,0,57,19,37,0.00164082338039207,"AL590093.1",4020,-395
"ENSG00000229444",0,0,0,25,37,39,0.00164134507426,"ST3GAL3-AS1",4021,1113
"ENSG00000219665",53,39,42,559,628,882,0.00164189249001542,"ZNF433-AS1",4022,4353
"ENSG00000214026",182,324,391,266,330,331,0.00164341074735978,"MRPL23",4023,566
"ENSG00000166451",16,20,17,219,368,281,0.0016461581216694,"CENPN",4024,2997
"ENSG00000183813",245,39,66,64,30,47,0.00164728184923089,"CCR4",4025,1342
"ENSG00000204397",107,562,2180,181,451,141,0.00164857122439619,"CARD16",4026,977
"ENSG00000156463",8,25,10,3,0,5,0.00165023108014573,"SH3RF2",4027,4078
"ENSG00000215796",1,0,0,55,40,53,0.00165163175494985,"AL512637.1",4028,-1738
"ENSG00000112425",32,43,45,799,379,577,0.00165191667543098,"EPM2A",4029,656
"ENSG00000164096",978,1642,12297,1507,1841,1846,0.00165229605620298,"C4orf3",4030,728
"ENSG00000114279",2,2,22,0,0,0,0.00165668016156326,"FGF12",4031,6432
"ENSG00000259238",1,0,0,38,44,80,0.00166031704563362,"AC092755.2",4032,-431
"ENSG00000127445",374,652,1156,907,675,648,0.00166162367859707,"PIN1",4033,2378
"ENSG00000103187",16130,12747,49978,6259,21157,2976,0.00166583502305966,"COTL1",4034,883
"ENSG00000247137",8,7,11,116,133,182,0.00166740183512409,"AP000873.2",4035,2786
"ENSG00000011332",1,0,4,69,48,126,0.00167806705777703,"DPF1",4036,-496
"ENSG00000197329",2725,1984,4130,1887,1898,230,0.00167806705777703,"PELI1",4037,804
"ENSG00000122025",51,509,183,8807,6589,14936,0.00168164213998385,"FLT3",4038,1469
"ENSG00000120645",11,9,33,398,113,1419,0.0016836018074634,"IQSEC3",4039,-1423
"ENSG00000287117",0,0,1,97,17,95,0.0016836018074634,"AC105916.1",4040,NA
"ENSG00000214626",1,0,0,46,43,59,0.0016844142456,"POLR3DP1",4041,707
"ENSG00000104722",10,3,93,7,1,5,0.00168762715953545,"NEFM",4042,4602
"ENSG00000106078",8,13,71,1,12,3,0.00168979743346379,"COBL",4043,8492
"ENSG00000187583",27,14,20,9,16,9,0.00168979743346379,"PLEKHN1",4044,2618
"ENSG00000239697",240,254,313,49,256,40,0.00168979743346379,"TNFSF12",4045,-2122
"ENSG00000188177",110,99,245,1740,1194,1437,0.00169466654200519,"ZC3H6",4046,1376
"ENSG00000267369",370,243,57,129,26,8,0.00170071140770537,"TAF5LP1",4047,2074
"ENSG00000207368",0,0,0,25,37,38,0.00170082452249437,"Y_RNA",4048,-411
"ENSG00000113838",52,53,60,651,590,675,0.00170537296664183,"TBCCD1",4049,1648
"ENSG00000249859",204,104,54,3004,2830,4390,0.00170874418082528,"PVT1",4050,-458
"ENSG00000165915",354,473,810,793,396,452,0.00171071968524767,"SLC39A13",4051,859
"ENSG00000234881",0,0,0,26,42,32,0.00171098496941205,"PIGFP2",4052,-411
"ENSG00000248334",81,25,38,37,23,12,0.00171098496941205,"WHAMMP2",4053,1161
"ENSG00000267221",8,3,13,197,88,249,0.00171098496941205,"C17orf113",4054,1549
"ENSG00000149527",811,373,107,256,30,27,0.00171313446215564,"PLCH2",4055,2222
"ENSG00000235314",38,28,179,42,40,10,0.00171313446215564,"LINC00957",4056,208
"ENSG00000149948",1,0,0,35,151,31,0.00171967455629688,"HMGA2",4057,201
"ENSG00000112473",508,670,1749,1149,912,762,0.00172428671124979,"SLC39A7",4058,1030
"ENSG00000233186",0,0,0,50,14,61,0.00172428671124979,"KLF4P1",4059,-336
"ENSG00000176148",104,91,176,1259,1109,980,0.0017259706575895,"TCP11L1",4060,1282
"ENSG00000143546",3124,43365,346939,10810,19134,376,0.00173545404153658,"S100A8",4061,945
"ENSG00000166025",41,28,96,492,783,731,0.00173545404153658,"AMOTL1",4062,1055
"ENSG00000275004",4,8,10,298,70,211,0.00173545404153658,"ZNF280B",4063,1371
"ENSG00000132581",303,587,3176,554,587,606,0.00173742770861099,"SDF2",4064,1132
"ENSG00000207086",0,0,0,24,28,58,0.00173978157863305,"Y_RNA",4065,-377
"ENSG00000197272",20,34,164,10,37,26,0.00174188687003119,"IL27",4066,5719
"ENSG00000260635",1,0,0,30,65,67,0.00174241572544583,"AC092338.1",4067,-1672
"ENSG00000240729",3,2,3,51,116,83,0.00174388255571565,"AC146507.2",4068,-2563
"ENSG00000250673",22,12,37,18,3,4,0.00174388255571565,"REELD1",4069,2065
"ENSG00000136319",45,101,114,1443,869,1345,0.00174554356976933,"TTC5",4070,1026
"ENSG00000072694",384,124,198,159,135,28,0.00174618775818798,"FCGR2B",4071,3937
"ENSG00000162989",8,2,17,1,1,1,0.0017476482513021,"KCNJ3",4072,5855
"ENSG00000072315",0,0,0,49,15,56,0.00174864813093176,"TRPC5",4073,-375
"ENSG00000237065",3,0,0,98,73,63,0.00174864813093176,"NANOGP4",4074,-592
"ENSG00000282915",0,0,3,69,72,51,0.00174864813093176,"AC091769.1",4075,-2346
"ENSG00000275956",3,0,1,74,67,62,0.00174922294390551,"AC104446.2",4076,8
"ENSG00000273165",0,1,3,36,90,98,0.00174936004849299,"AL121652.1",4077,-703
"ENSG00000148426",21,23,9,330,494,450,0.00175141861667591,"PROSER2",4078,1887
"ENSG00000230896",12,16,34,16,9,13,0.00175141861667591,"AL604028.1",4079,14311
"ENSG00000258527",1,0,2,31,105,82,0.00175141861667591,"ASB9P1",4080,35
"ENSG00000105793",55,81,114,790,933,1371,0.00175386693496922,"GTPBP10",4081,2119
"ENSG00000149499",1717,1236,2460,2668,2110,1530,0.00175727452121486,"EML3",4082,2993
"ENSG00000224086",52,69,159,848,1017,1071,0.00175727452121486,"PPM1F-AS1",4083,3042
"ENSG00000287936",1,0,1,49,52,80,0.00175739915538288,"AL391425.1",4084,NA
"ENSG00000245293",1,1,5,93,137,40,0.00175749990651354,"CYP2U1-AS1",4085,-1703
"ENSG00000092330",755,1524,4995,1391,1842,1246,0.00175813335246841,"TINF2",4086,883
"ENSG00000215515",0,0,0,22,28,66,0.00175869450934723,"IFIT1P1",4087,-362
"ENSG00000200769",0,0,0,22,32,54,0.00175904190062761,"Y_RNA",4088,-395
"ENSG00000140265",86,115,267,1497,1496,1762,0.00175985933797164,"ZSCAN29",4089,1648
"ENSG00000204439",195,312,1432,322,395,328,0.00175985933797164,"C6orf47",4090,475
"ENSG00000241169",2,0,0,43,170,59,0.00175985933797164,"FO393419.2",4091,-2308
"ENSG00000227536",3,3,0,101,96,78,0.00176062134857574,"SOCS5P4",4092,3525
"ENSG00000242488",1,0,0,60,31,67,0.00176126851073073,"AF107885.1",4093,903
"ENSG00000201492",0,0,0,32,56,21,0.00176289765369009,"RNA5SP78",4094,-412
"ENSG00000160799",415,431,689,771,659,694,0.00176396643372723,"CCDC12",4095,4232
"ENSG00000122694",1574,3802,11106,1681,3942,719,0.00176596964818227,"GLIPR2",4096,860
"ENSG00000186204",89,41,17,24,2,1,0.00176728581863951,"CYP4F12",4097,2063
"ENSG00000241782",3,0,6,86,71,123,0.00176850908915905,"AP002812.1",4098,2118
"ENSG00000146122",109,444,4577,296,19,2,0.00177270107042554,"DAAM2",4099,716
"ENSG00000146955",33,21,154,32,3,2,0.00177271293108269,"RAB19",4100,15805
"ENSG00000233419",4,7,8,1,0,0,0.00177471425171312,"IFITM3P7",4101,NA
"ENSG00000100558",178,63,37,34,0,9,0.00177678383319578,"PLEK2",4102,997
"ENSG00000018510",202,230,552,2645,3599,3941,0.00177689554560823,"AGPS",4103,1678
"ENSG00000165506",27,47,55,597,419,721,0.00177689554560823,"DNAAF2",4104,1069
"ENSG00000176422",60,38,86,681,593,1043,0.00177689554560823,"SPRYD4",4105,3023
"ENSG00000243954",0,0,0,24,44,33,0.00177852387289009,"RN7SL743P",4106,-428
"ENSG00000259674",0,0,0,10,128,35,0.00177852387289009,"AC092868.1",4107,-291
"ENSG00000138795",899,306,806,534,100,49,0.00178129417996064,"LEF1",4108,986
"ENSG00000104522",1316,766,952,1255,485,435,0.00178159703458719,"GFUS",4109,1221
"ENSG00000139192",667,566,736,966,676,682,0.00178518567693271,"TAPBPL",4110,2127
"ENSG00000163666",1,3,4,44,75,279,0.00178588638969407,"HESX1",4111,1729
"ENSG00000260545",2,0,0,39,143,71,0.00178588638969407,"AC026771.1",4112,-1451
"ENSG00000172461",13,0,38,0,1,0,0.00178623819958529,"FUT9",4113,6052
"ENSG00000172164",240,208,218,3856,2927,2207,0.00178728432165886,"SNTB1",4114,2387
"ENSG00000233791",15,17,273,5,7,30,0.00178728432165886,"LINC01136",4115,NA
"ENSG00000099624",762,742,727,1005,630,720,0.00178892229001898,"ATP5F1D",4116,1867
"ENSG00000285231",5,4,11,1,0,0,0.00178958159865732,"OOSP3",4117,NA
"ENSG00000101463",3,3,11,0,0,0,0.00179500485833831,"SYNDIG1",4118,5536
"ENSG00000235724",2,1,1,52,54,87,0.00179500485833831,"AC009299.2",4119,1572
"ENSG00000255790",0,0,0,25,20,87,0.00179601242380674,"AC078950.1",4120,-326
"ENSG00000136937",240,248,560,3209,3036,2761,0.00179612961191398,"NCBP1",4121,1211
"ENSG00000272129",0,0,2,57,51,80,0.00179702728349697,"AL359715.3",4122,-674
"ENSG00000232564",10,1,0,243,353,235,0.00180206582917407,"MRTFA-AS1",4123,-46
"ENSG00000279897",7,0,0,137,247,300,0.00180206582917407,"BIRC6-AS2",4124,-3102
"ENSG00000207983",0,0,0,18,45,47,0.00180238194073008,"MIR613",4125,-371
"ENSG00000239039",0,0,0,27,20,78,0.00180545635787222,"SNORD13",4126,NA
"ENSG00000172590",235,267,418,296,405,395,0.00181013866137795,"MRPL52",4127,6742
"ENSG00000142513",2,4,0,252,56,113,0.00181176888115809,"ACP4",4128,-2373
"ENSG00000167657",580,421,1233,631,586,933,0.00181324610997136,"DAPK3",4129,2301
"ENSG00000173638",810,892,3747,1743,838,842,0.00181816499031691,"SLC19A1",4130,1017
"ENSG00000102316",776,828,1933,1658,1390,1304,0.0018189230454988,"MAGED2",4131,1459
"ENSG00000135842",3398,6241,29356,8570,5770,3872,0.00182140437210271,"NIBAN1",4132,905
"ENSG00000170893",9,2,0,4479,270,4,0.00182140437210271,"TRH",4133,1006
"ENSG00000196305",561,451,467,6739,5830,6511,0.00182140437210271,"IARS1",4134,2094
"ENSG00000203896",49,52,132,95,47,49,0.00182223509647666,"LIME1",4135,-3893
"ENSG00000180628",2484,2032,1758,2111,1894,717,0.00182254213755492,"PCGF5",4136,940
"ENSG00000131844",203,236,258,2516,2476,2505,0.00182529209301824,"MCCC2",4137,1764
"ENSG00000182183",198,107,321,195,96,30,0.00182678397413102,"SHISAL2A",4138,1710
"ENSG00000213722",517,812,12297,852,517,1311,0.00183213837012024,"DDAH2",4139,1377
"ENSG00000255467",0,0,0,16,51,48,0.00183329486789598,"AP002433.1",4140,-407
"ENSG00000101997",555,381,1109,511,825,689,0.00183583254623554,"CCDC22",4141,1286
"ENSG00000214439",10,2,7,159,120,146,0.00183781453748162,"FAM185BP",4142,-2967
"ENSG00000270728",0,5,0,108,143,142,0.00183957738206186,"AL035413.1",4143,-1717
"ENSG00000012983",176,135,116,2625,2143,1869,0.00184286772575115,"MAP4K5",4144,1917
"ENSG00000128039",35,61,63,768,528,1060,0.00184286772575115,"SRD5A3",4145,3182
"ENSG00000238243",822,615,71,135,69,261,0.00184286772575115,"OR2W3",4146,2153
"ENSG00000255081",0,0,0,22,53,31,0.00184448491893781,"AP003168.2",4147,-389
"ENSG00000188322",351,508,53,174,18,23,0.00184661311242991,"SBK1",4148,1095
"ENSG00000160049",177,148,207,2106,1565,2412,0.00184857937312873,"DFFA",4149,2521
"ENSG00000197818",1168,1894,7235,2775,1899,1781,0.00184857937312873,"SLC9A8",4150,1134
"ENSG00000225300",4,0,0,102,76,127,0.00185284476130506,"AL591623.1",4151,3205
"ENSG00000228677",0,0,0,40,20,44,0.00185284476130506,"TTC3-AS1",4152,-434
"ENSG00000111275",517,598,1949,767,933,321,0.0018559432332218,"ALDH2",4153,-1712
"ENSG00000229820",0,0,1,52,43,46,0.0018565854487426,"CR391992.1",4154,-1777
"ENSG00000272359",1,0,0,34,66,52,0.00185823279651094,"RNU4-89P",4155,-1744
"ENSG00000117174",98,115,131,1345,1078,1407,0.00185847830021321,"ZNHIT6",4156,1371
"ENSG00000165646",8,9,9,1207,141,84,0.00186066855738215,"SLC18A2",4157,-1495
"ENSG00000186603",1,6,2,146,76,104,0.00186182998861034,"HPDL",4158,3056
"ENSG00000102743",46,44,23,678,713,897,0.00186213435276323,"SLC25A15",4159,-3457
"ENSG00000224707",3,0,9,88,112,150,0.00186213435276323,"E2F3-IT1",4160,-2344
"ENSG00000199568",2,0,0,39,64,173,0.00186699533824156,"RNU5A-1",4161,-2322
"ENSG00000172262",149,234,373,2280,2641,3490,0.00186707809678431,"ZNF131",4162,1224
"ENSG00000241438",1,0,0,39,30,127,0.00187039023877453,"TDGF1P6",4163,926
"ENSG00000206763",1,0,0,42,29,120,0.00187192939526589,"RNU6-10P",4164,-1606
"ENSG00000111046",2,9,5,0,0,0,0.00187224556011918,"MYF6",4165,4065
"ENSG00000287458",9,8,3,170,283,132,0.00187287425921946,"AL033519.5",4166,NA
"ENSG00000089048",20,70,17,940,1272,1124,0.0018730521439117,"ESF1",4167,1771
"ENSG00000063245",1416,1532,4078,2739,2706,1705,0.00187422526160535,"EPN1",4168,937
"ENSG00000254263",6,0,0,151,245,127,0.00187816312067871,"AC022973.4",4169,1315
"ENSG00000155545",46,81,119,788,1058,936,0.00188132433940114,"MIER3",4170,1371
"ENSG00000162490",97,89,46,57,59,20,0.00188579290855956,"DRAXIN",4171,1592
"ENSG00000148408",11,2,30,1,1,4,0.00188647069791958,"CACNA1B",4172,7591
"ENSG00000253330",8,6,11,373,164,84,0.00188647069791958,"AC024451.2",4173,-94
"ENSG00000079156",12,12,37,9,5,14,0.00188821641768202,"OSBPL6",4174,4721
"ENSG00000146828",2217,2913,16905,2323,3664,440,0.00188821641768202,"SLC12A9",4175,2314
"ENSG00000138050",40,58,52,648,574,864,0.00189197574352015,"THUMPD2",4176,1080
